years,component,docs_url,data_url
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PSA_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PSA_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSA_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSA_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L11PSA_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L11PSA_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11PSA_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11PSA_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PSA_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PSA_F.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11P_2_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11P_2_B.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/UPHOPM_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/UPHOPM_E.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UPHOPM_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UPHOPM_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UPHOPM_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UPHOPM_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UPHOPM_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UPHOPM_H.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSSAL_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSSAL_D.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSSNFL_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSSNFL_H.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSCHL_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSCHL_A.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSCHL_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSCHL_B.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSCHL_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSCHL_C.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TST_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TST_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TST_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TST_I.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UAS_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UAS_I.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UASS_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UASS_I.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/BIOPRO_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/BIOPRO_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BIOPRO_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BIOPRO_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L40_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L40_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L40_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L40_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BIOPRO_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BIOPRO_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BIOPRO_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BIOPRO_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/BIOPRO_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/BIOPRO_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BIOPRO_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BIOPRO_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BIOPRO_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BIOPRO_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_BIOPRO.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_BIOPRO.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB18.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB18.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L40_2_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L40_2_B.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L36_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L36_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L36_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L36_B.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/TELO_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/TELO_A.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/TELO_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/TELO_B.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB18T4.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB18T4.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L40T4_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L40T4_B.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/THYROD_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/THYROD_E.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/THYROD_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/THYROD_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/THYROD_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/THYROD_G.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSNH4THY.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSNH4THY.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TGEMA_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TGEMA_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TGEMA_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TGEMA_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TGEMA_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TGEMA_H.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TSNA_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TSNA_H.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TST_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TST_G.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L17_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L17_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L17_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L17_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSTOXO_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSTOXO_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SSTOXO_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SSTOXO_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSTOXO_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSTOXO_H.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TFA_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TFA_F.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/TFA_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/TFA_A.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/TFR_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/TFR_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/TFR_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/TFR_D.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TFR_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TFR_F.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TFR_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TFR_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/TFR_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/TFR_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_TFR.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_TFR.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSTFR_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSTFR_B.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSTFR_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSTFR_A.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TRICH_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TRICH_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TRICH_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TRICH_I.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TB_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TB_G.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UCFLOW_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UCFLOW_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCFLOW_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCFLOW_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UCFLOW_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UCFLOW_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCFLOW_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCFLOW_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/UCFLOW_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/UCFLOW_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UCFLOW.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UCFLOW.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/UCPREG_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/UCPREG_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UCPREG.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UCPREG.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SSUSG_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SSUSG_E.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSVARI_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSVARI_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSVARI_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSVARI_B.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSVARI_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSVARI_A.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VITAEC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VITAEC_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L45VIT_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L45VIT_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L06VIT_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L06VIT_B.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VITAEC_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VITAEC_J.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/VIT_2_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/VIT_2_B.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/B12_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/B12_D.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VITB12_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VITB12_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VITB12_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VITB12_H.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIT_B6_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIT_B6_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L43_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L43_C.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VIT_B6_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VIT_B6_E.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VIT_B6_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VIT_B6_F.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06VIT_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06VIT_C.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIC_D.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VIC_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VIC_J.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VID_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VID_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VID_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VID_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VID_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VID_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VID_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VID_J.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VNA_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VNA_H.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VNAS_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VNAS_H.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UVOC_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UVOC_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UVOC_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UVOC_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOC_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOC_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/UVOC_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/UVOC_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UVOC.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UVOC.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UVOCS_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UVOCS_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UVOCS_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UVOCS_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOCS_I.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSUVOC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSUVOC_D.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UVOC2.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_UVOC2.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SSUVOC_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SSUVOC_J.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VOCWB_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VOCWB_D.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VOCWB_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VOCWB_E.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB04.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB04.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L04VOC_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L04VOC_B.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L04VOC_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L04VOC_C.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VOCMWB_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VOCMWB_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VOC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VOC_D.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VOC_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VOC_E.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB21.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB21.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VOCWB_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VOCWB_G.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOCWB_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOCWB_F.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOCMWB_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOCMWB_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VOCMWB_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VOCMWB_G.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOC_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOC_F.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VOCWBS_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VOCWBS_H.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VOCWB_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VOCWB_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWB_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWB_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VOCWB_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VOCWB_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_VOCWB.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_VOCWB.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWBS_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWBS_I.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ACQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ACQ_D.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ACQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ACQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/ACQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/ACQ.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/ACQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/ACQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/ACQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/ACQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ACQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ACQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ACQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ACQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/ACQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/ACQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ACQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ACQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/ACQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/ACQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_ACQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_ACQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/AQQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/AQQ_E.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/AQQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/AQQ_F.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALQ_D.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ALQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ALQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/ALQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/ALQ.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/ALQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/ALQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/ALQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/ALQ_B.XPT
